prosta,0.462472,0.7988513,0.96785986,0.007637357,0.65393144,0.4376858,1.5450565,0.119436614,0.3272594,0.4475864,0.08023114,0.08161982,0.082557514,0.19028786,0.8754528,0.00038946615,0.06688579,0.17943792,0.2732382,0.09361845,0.11618679,0.22334094,0.053888194,0.014876785,0.17676835,0.4060792,0.03226764,0.59127754,0.13347454,0.09183744,0.10223181,0.6784448,0.8958929,0.091270134,0.22468303,0.31860062,0.047387812,0.5012156,0.63748074,0.13973877,0.4096149,1.3088534,0.3426505,0.25212306,1.0440538,0.69134575,0.020299884,2.467809,0.17505385,0.12904292,0.49779877,0.037309054,0.0,0.57011634,0.13337256,0.26866165,0.13616456,0.042508364,0.35104367,0.4160057,0.28468585,0.00445604,0.46459684,0.010423933,0.46927005,0.1766974,0.45527646,0.06371302,0.0027597777,1.1189301,0.008683702,0.791534,0.2734046,0.21751395,0.33260235,0.81747353,0.05880182,0.0074272687,0.0016575224,0.45925498,0.034701984,1.4890459,0.16898051,0.06957155,0.34863892,0.25242952,0.07844115,0.0533386,0.60016406,0.05683846,0.37185717,0.20455883,0.4592546,0.027138997,0.17075947,0.03725596,0.277378,0.0061467625,0.49791333,0.25212905,0.11864469,0.28811583,0.13492408,0.08386709,0.027923571,0.081308715,0.8938545,0.051909156,0.49472287,0.18079244,0.022638949,0.032060385,0.6900224,0.52879936,0.41252655,0.41610694,0.054120004,0.34508702,0.052700024,0.23108299,0.0,0.0033423377,0.88126475,0.13013497,0.18583514,0.030039068,0.10470905,0.9908542,0.04612213,1.5402975,0.022861404,0.24001767,0.3764948,0.22196183,0.18034266,0.0050475546,0.050528225,1.6007652,0.0703692,0.23547606,0.47264463,0.09507311,0.028547427,0.25711656,0.39112216,0.2259285,0.16183105,0.1995814,0.36364323,0.529246,0.5626753,0.010494636,0.09234772,0.030452292,0.1404521,0.45858374,0.31974047,0.03947722,0.58852243,0.33322182,0.08445291,0.1578513,0.18469444,0.10098307,0.26016027,0.16759942,0.0015642211,0.03919291,0.07485194,0.2511201,0.17226763,0.73979,0.14489146,0.0,0.27013716,0.24080539,0.6313953,0.15485908,0.19812496,0.33402374,0.26208863,0.5141255,0.27735478,0.13274053,0.005853806,0.038403578,0.2657756,0.20872095,0.079898834,0.78718174,0.019778261,0.023753887,0.34725782,1.2085348,0.07203395,0.038541686,0.3007982,0.36112526,0.27213162,0.07828541,0.36345217,0.07476376,0.15619507,0.18097557,0.0027608068,0.055381775,0.54990005,0.34180218,0.6012288,0.28280935,0.96115047,0.04857188,0.53078026,0.45891216,0.0007777436,0.18849356,1.3418745,0.29211274,0.2699688,0.04765487,0.112038895,0.0,0.11780666,0.1403699,0.31817636,0.24505273,0.0698937,0.4599078,0.79875124,0.15615429,0.14532234,0.15910669,0.23451874,0.8771555,0.056911282,0.012429248,0.18883096,0.33847007,0.5857841,0.57353646,0.44794008,0.108744584,0.121965505,1.360952,0.21757494,0.01941966,0.0026849061,0.23465335,0.4604536,0.8710008,0.53540224,0.3852385,0.19126914,0.12200878,0.047878403,0.97085476,0.103598215,0.04764698,0.39505163,0.21685791,0.7932995,0.6011289,0.03407314,0.6246497,0.20845902,0.05700574,1.516844,1.6296221,0.09959229,0.2466333,0.01324287,0.016592022,0.06640192,0.49831584,0.0050147693,0.001292677,0.4309364,0.0012289726,0.16720226,0.8768657,0.07083657,0.20668991,0.2127646,0.4826326,0.38402107,0.6020874,0.3999233,0.9732772,0.31783992,0.11169203,0.3509023,0.993307,0.18985794,0.12870991,0.13219555,0.17866184,0.48931688,0.55105644,0.025943952,0.074354954,0.16528384,0.17925279,0.066423655,0.011481042,0.122073136,0.057175007,0.15197572,0.091084056,1.0601041,0.08954544,0.11442631,0.0753533,0.20722339,0.047268126,0.31815553,0.20155965,0.06284161,0.11192072,0.3924139,0.13871911,0.11296307,0.0023861413,0.03746668,0.23534259,0.052288264,0.001842648,0.4742674,0.19526471,0.033339597,0.21239583,0.09338296,0.7724663,0.13874564,0.31385097,0.09134456,0.55481255,0.2432137,0.069567114,0.007833894,0.0,0.051145334,0.8659261,1.0336019,0.2632256,0.1455702,0.43718442,0.42629668,0.088389955,0.08079709,0.05430339,0.34662193,0.08263867,0.28930926,0.05549169,0.33059594,0.6268343,0.29734755,0.1273298,1.5256494,0.04463273,0.11228243,0.24402438,0.024909193,0.0012046408,0.78303385,0.30108076,1.0285999,1.2000101,0.1270984,0.0,0.13502815,0.21644828,0.2830535,0.3531054,0.18048835,0.010953128,0.12668923,0.1917576,0.22237651,0.004576266,0.051836524,0.39995265,0.64182824,0.46033397,0.032012276,0.028384974,0.07718974,0.011137069,0.057753205,1.0689404,0.4194074,0.040010553,1.0878766,0.12043859,0.1596638,0.06523699,0.07140623,0.19755316,0.60122776,0.38918862,0.040216923,0.13586976,0.37828436,0.03991749,0.63473314,0.07496022,0.06779278,0.2841134,0.27293923,0.37019756,0.05097267,0.03524158,0.35316005,0.053277887,0.1911651,0.24002102,0.5896955,0.011337785,0.39357373,0.041593723,0.027225455,0.114000745,0.54765505,0.72199345,0.2528321,0.4130524,0.32206967,0.04908326,0.058791216,0.4182413,0.019733978,0.65190464,0.01755486,0.30937344,0.29403493,0.4481856,0.0053216335,0.009547504,0.48014686,0.17585908,0.18190153,0.3635961,0.3927168,0.08720881,0.19551294,0.13671689,0.39429325,0.0049772374,0.15644169,0.074910104,0.0046420884,0.18055816,0.055968158,0.52062094,0.48842865,0.023472952,0.1415036,0.84023315,0.048044365,0.16184703,0.0038222347,0.053793464,0.013295514,0.80901563,0.29990363,0.22787221,0.08445328,0.8853017,0.29830235,0.80576366,0.3000289,0.06620322,0.014267653,0.22332157,0.10069231,0.14640096,0.14799975,0.21224152,0.13227186,0.067300774,2.041996,0.43419263,0.08342759,0.07796709,1.5015279,0.040470414,0.05154248,0.018693551,0.93428034,0.15487337,0.07447481,0.10531641,0.043881264,0.07424718,0.49508914,0.064197615,0.04696772,0.77487403,0.026205357,0.3612809,0.2646732,0.6743674,0.75204134,0.21235119,0.5113279,0.14538844,0.06626993,0.20180912,0.4574485,0.021900307,0.13816027,0.08399893,0.14719234,0.39576477,0.19628881,0.18470271,0.14807498,0.7453314,1.7659911,0.08773584,0.088926636,0.12960257,0.3927438,0.12460316,0.044097956,0.0360651,2.9180229,0.07671754,0.099632666,0.06142823,0.010188051,0.2751075,0.02262943,0.19803265,0.35503218,0.11547674,0.03917261,0.42861843,0.10004629,0.054741137,0.05443638,0.82953614,0.19969407,0.31593424,0.5990342,0.79244596,0.017559385,0.012066162,0.038904037,1.2308743,0.101530425,0.015573013,0.45272967,0.06271345,0.5885714,0.1496177,0.1802443,0.13870727,0.76849896,0.03940296,0.6367745,0.24187951,0.24295361,0.45759195,0.10715057,0.027758628,1.0940564,0.24361138,0.772399,0.020800982,0.18014152,0.29932162,0.013689811,0.1683987,0.36588508,0.3798477,0.19665848,0.07486979,0.05361569,0.39707047,0.8357945,0.0055258772,0.024358356,0.32338116,0.25273466,0.28847477,0.016816307,0.011450261,0.4706077,0.7212132,0.8493357,0.30298525,0.35420784,0.2529588,0.08721008,0.0017253944,0.3232871,0.115101136,0.7397496,0.38705334,0.22254896,0.023925196,0.020229744,0.0850545,0.32398692,0.29813808,0.45457527,0.29483357,0.35778043,0.047741137,0.02332986,0.19255604,0.15450159,0.0,0.6180139,0.1948849,0.05788303,0.5846305,0.31707603,0.3466143,0.05379751,0.1808686,0.014039193,0.7146217,0.61180866,0.21170926,0.18764658,0.16211693,0.35666043,0.531085,0.16657226,0.0017563048,0.19390807,0.30323833,0.054926787,0.19969097,8.169394e-05,0.50152147,0.34328756,0.47493753,0.024868518,0.22639725,0.06440476,0.15586315,0.65820104,0.04774225,0.7706895,1.1220114,0.23479795,0.3944326,0.12136229,0.16021214,0.19594967,0.28643134,0.094858125,2.6219068,0.24294288,0.09955553,0.17040683,0.36320996,0.22118647,0.6544933,0.5467934,0.31840727,0.6156763,0.07556013,0.4100674,2.9795358,0.0069379425,0.3374276,0.0040339073,0.1527994,0.1430894,0.4605658,0.43126038,0.17862776,0.35032672,0.12628983,0.26501146,0.81201446,0.31855613,0.36247936,1.5342636,0.012199606,0.08023928,0.06452866,0.07679262,0.08276511,0.061392404,0.03577699,0.22290862,0.2550258,0.6449304,0.20131056,0.10270524,2.0393345,0.52053505,1.2504251,0.12595162,0.18989618,0.055319704,0.14054416,0.01793931,0.3254146,0.1311524,0.00030418136,0.03136861,0.26838127,0.022601759,0.4700108,0.02352458,0.4350624,0.25607306,0.015455008,0.2246159,0.071648665,0.35126784,0.009903901,0.08871846,0.0254171,0.13610266,0.1335734,0.201884,0.08941694,0.34554675,0.4575369,0.15243004,0.0052341153,0.1728195,0.1562579,0.31522164,0.311122,0.31233767,0.012394364,0.4014718,0.82140356,0.0076279873,1.826675,0.5575661,0.70244944,0.6367655,0.047292132,0.5012236,0.033375256,0.19841087,0.08473199,0.0,0.54412615,0.14483906,0.07205148,0.49471402,0.017658906,0.20479247,0.17611282,0.21693635,0.29159,0.12158452,0.1325684,0.41175935,0.092587054,0.04141564,0.103016175,0.023160035,0.55888826,0.40274337,0.16130972,0.053786486,0.19460142,0.29974252,0.18132432,0.0036999243,0.040660173,0.5895843,0.7967057,0.00662127,0.1191911,1.1317942,0.43100423,0.8599647,0.11537214,0.057922263,0.16271715,0.00048426705,0.0,0.21248995,0.21031241,0.42478782,0.033028346,0.059684016,0.71352625,0.22720918,0.030670097,0.019116389,0.33095354,1.2581624,0.014199396,0.27682304,0.11961132,0.1295803,0.15893447,0.12115454,0.17184032,0.15775158,0.38868394,0.0583669,0.056007624,0.6713801,0.056408767,0.08470972,0.13461213,0.11584019,0.04534341,0.14943917,0.017685467,0.011096793,0.05695835,0.020427559,1.345183,0.36946878,0.015498171,0.5261465,0.3608366,0.10455626,0.033784393,0.040992565,0.048327398,0.21254322,0.38640738,0.32114062,0.117177464,0.39431134,0.11019607,0.42719585,0.33036762,0.048413426,0.04471863,0.10462735,0.05112872,0.20658572,0.20603709,0.06596274,0.12981077,0.069628485,0.009754916,0.09686794,0.21520343,0.28069764,0.053255398,0.105255686,0.16663988,1.8195755,0.27182072,0.012781539,0.20549774,0.63691026,0.38943163,0.04966219,0.086468115,0.3785954,0.38010174,0.190801,0.63527745,0.15158908,0.008909325,0.07418897,0.44044924,0.0029316272,0.037189625,0.022692034,0.48521754,0.02692617,0.74225056,0.1064248,0.09992912,0.08315126,0.88645375,0.5588769,0.058329873,0.50473195,0.51160705,0.54571366,0.026345419,0.57591814,0.14701076,0.45491153,0.05219045,0.1862346,0.22475426,0.31269756,0.2840954,0.008480728,0.01479694,0.061471153,0.47418216,0.0390549,1.5702652,0.05732789,0.15019895,0.6194144,0.07701804,0.19037879,0.33181185,0.6492084,0.034560252,0.07431341,0.013341985,0.0660228,0.043185174,0.10175599,0.28140795,0.38688508,0.07702061,0.36940333,0.6445499,0.64077,0.13718544,0.22949603,0.01170492,0.16559257,0.0,0.02335107,0.9648138,0.026777783,0.13955258,0.05995887,0.04595965,0.5247122,0.824319,0.022340776,0.032073475,0.03989001,0.10735856,1.2313735,0.5808791,0.09881653,0.008092941,0.43179542,0.38081118,1.0287727,0.070781544,0.056895513,0.8545833,2.1294332,0.030797647,0.2908883,0.3376024,0.13237853,0.33415946,0.1319359,0.07145534,0.04475638,0.022097921,0.46712446,0.22185458,0.44238836,0.43032688,0.004022032,0.009579054,0.9778615,0.49181738,0.14825226,0.23258027,0.6491302,0.72547895,0.29723695,0.5457564,0.017384097,0.051929712,0.20331259,0.055374354,0.035520367,0.055637747,0.70128536,0.21866699,0.17893985,0.030085687,0.00041593125,0.15342548,0.007927186,0.55014646,0.6349829,0.15921113,0.05435911,0.009256042,0.05872569,0.29100057,0.0010562722,0.0020116228,0.4331664,0.7402657,0.015284793,0.71023864,0.20823662,0.90840214,0.09445167,0.016876671,0.5979348,0.5826424,0.06492946,0.21408215,0.15767607,0.08586697,0.0,0.3081396,0.17452164,0.25849116,0.93954355,0.014653981,0.04246786,0.5429769,0.20385541,0.16751356,0.42618087,0.30983755,0.017343704,0.6768728,0.24081375,0.24405849,0.38789797,0.20459521,0.6058505,0.023137974,1.0907186,1.1890553,0.022703508,0.7394776,0.0120857805,0.2719976,0.0698886,0.08998978,0.15387796,0.042195678,0.34499517,0.06585213,0.01965882,0.6842214,0.7946103,0.86216825,0.22646132,0.15750085,0.10158919,0.34020323,0.20140733,0.017903047,0.5408066,0.057964843,0.04313935,0.86148214,0.38390216,0.02339338,0.53639984,0.056578256,0.108253665,0.19194582,0.0087201465,0.06448265,0.44424084,0.104747236,0.042368483,0.11567663,0.07282877,0.16168503,0.3038623,0.16668394,0.90190524,0.21780653,0.61581665,0.030057685,0.2097149,0.013316743,0.012623583,0.021878721,0.09397384,0.44357982,0.1459111,0.14242305,0.28225604,0.40856877,0.008781995,0.057624172,0.119502865,1.2969056,0.09812168,0.28812677,0.6117559,0.052967045,1.9953426,0.046555284,0.1056217,1.0949402,0.38062733,0.31974357,0.31234732,0.18011205,0.50597936,1.2853053,0.3441241,0.10895914,0.0644554,0.020214986,0.7850788,0.36886415,0.017952513,0.24501169,0.028397705,0.06467817,0.46994904,0.0,0.44506985,0.07522326,0.09114194,0.027528603,0.05848511,0.004796496,0.15079844,0.35610396,0.050031822,0.79279226,0.5187136,0.13941352,0.041195516,0.39191505,0.24845277,0.43824574,0.31058148,0.21333727,0.3225486,0.8770512,0.16429338,0.3458712,0.3522924,0.079008736,0.31036445,0.11669064,0.24413665,2.056944,0.2805003,0.07724587,0.054053567,0.0720288,0.27444366,0.2199346,0.38132098,0.22512059,0.010429087,0.018921489,0.20246063,0.049855717,0.3623657,0.0107352,0.035694513,0.09936122,0.16805434,0.09492247,1.9995943,0.20257579,0.02846949,0.2700366,0.003593799,0.002195978,0.022139197,0.024990374,0.055423267,0.19069178,0.42983347,0.89400756,0.5129454,0.2990985,0.096102886,0.403836,0.16019894,0.21834297,0.06521923,0.8247966,0.26639608,0.703702,0.0056607607,0.019029006,0.14257784,0.14394875,0.03697185,0.11522274,0.07339127,0.3670258,0.13707887,0.10855631,0.24276097,0.24442242,0.20498586,0.455611,0.23478542,0.4260724,0.03451693,0.23341635,0.09899839,0.8891782,0.39613774,0.44535556,0.20315185,0.06968565,0.58425677,0.20200066,0.24250361,1.1780473,0.65570694,0.03412842,0.21921623,0.25216803,0.47066742,0.38766494,0.39307478,0.43992177,0.009224365,0.655199,0.08191816,0.9257485,0.31117794,0.45622757,0.58894384,0.053294875,0.18724911,0.040829565,0.12080584,0.07603265,0.1617097,1.3244712,0.11840874,0.041367687,0.043135244,0.81728125,0.6647188,0.68033063,0.018901566,0.019129416,0.49015838,0.05123407,1.146307,0.028514745,0.025776561,0.37328795,0.110558644,0.09137628,0.26366356,1.2519495,0.14620364,0.17624977,0.25523433,0.52647626,0.45468375,0.63712996,0.22631192,0.28656894,0.027735773,0.74435484,0.18875031,0.0182253,0.24981703,0.24514319,0.3366056,0.09978587,0.6717261,0.32829022,0.103580065,0.11984374,0.6840404,0.4265163,0.2683582,0.5268979,0.035540685,0.03434763,0.15122089,0.46227723,0.024090433,0.079941735,0.6314179,0.003375699,0.2733204,0.25318983,0.0012578617,0.46994138,0.18042676,0.19845091,0.086381815,0.016619008,0.0,0.013111769,0.61897916,1.8746309,0.015239337,0.0326265,0.757288,0.41922852,0.07749456,1.1187667,0.55110884,0.39283806,0.18714884,0.0891791,0.21763442,0.025341036,0.07775295,0.07574062,3.757521,0.5070089,0.22140382,0.0046733287,0.0651629,0.01515969,0.07246054,0.048658423,0.14074792,0.52166575,0.07963671,0.3637074,0.29851502,0.16991863,0.11669357,0.057820976,0.48277947,0.025653942,0.19336863,0.97600156,0.0877824,0.12970963,0.0018738733,0.3266314,0.29118198,0.3493776,0.14925086,0.29824176,0.48020032,1.3272426,0.059228312,0.16242869,0.0484901,0.13153236,0.029992292,1.7269889,0.0602774,0.015199141,0.074236564,0.1015803,0.6580891,0.14650583,0.0043158554,0.09464695,1.0807456,0.18370463,0.15583071,0.298682,0.37576625,0.0878133,0.25216585,0.053464968,0.38020056,0.0007375727,0.0059370324,0.116037376,0.0077853375,0.18396708,0.0027557786,0.0,0.27096853,0.22301595,0.073177956,0.14149855,0.45405313,0.4247716,0.29637912,0.017827658,0.63511485,0.0,0.3178765,0.6620237,0.14027414,0.059700314,0.15856317,0.00096831884,0.24192324,0.46817,0.12336554,0.5283807,0.14542349,0.08782017,0.37576887,0.30253717,0.04385709,0.04840451,0.010042901,0.80235946,1.5962914,0.23763132,0.33473068,0.0325897,1.0308154,0.19694586,0.10362651,0.33203977,0.5832068,0.28916788,0.44279316,0.12609796,0.0018989574,0.19079211,0.23258437,0.010978816,0.034750577,0.18635872,0.56172293,0.53580225,0.4315545,0.37856588,0.2721139,0.082696065,0.08578117,0.12644969,0.43691802,0.075946875,0.23820971,0.37699693,0.09388273,0.22860435,0.006230134,0.20030959,0.13705842,0.5988933,0.34287116,0.057893433,0.25913343,0.7868294,0.12972926,0.5224235,0.11919768,0.83415264,0.12507655,0.0,0.77644116,0.1945345,2.1902883e-05,0.0031074483,0.11979352,0.034064304,0.37385345,0.40194458,0.082054004,0.38518468,0.034001295,0.15944575,0.5994946,0.027793301,0.09530332,0.314832,0.34416753,0.049009178,0.19954674,0.17308326,0.016245788,0.017685648,0.3081611,0.3196879,0.25661978,0.017228467,0.3875009,0.33645865,0.17568098,0.15704249,0.1865131,0.53829396,0.15354124,0.4768002,0.4399378,0.42430136,0.20888576,0.27729124,0.13941894,0.24708092,0.41208616,0.071975246,0.44764918,0.6190415,0.5110635,0.05489096,0.69040734,0.17534082,0.2775518,1.1304237,0.3543128,0.7044306,0.27650592,0.107266225,0.20099886,0.4336351,0.084754385,0.84880406,0.010041239,0.006363265,0.53883475,0.030809302,0.36907634,0.52034897,0.58671504,0.24027753,0.007029762,1.5974988,0.062487904,0.3567268,0.30120277,0.061636124,0.0160242,0.09161147,1.6841307,0.35948688,0.2291512,0.35013026,0.11135312,0.32095084,0.060842674,0.5323588,0.04832236,0.2210824,0.18158226,0.1965131,0.110026635,0.36557418,0.33610216,0.3598123,0.09702007,0.60372263,0.2819588,0.65261227,0.40688047,0.042671997,0.096062586,0.5562272,0.10904131,0.28471088,0.75860083,0.037361473,0.00095746043,0.3929957,0.009171895,0.045020245,1.9344755,0.21892758,0.28531477,0.23733962,0.16893171,0.3535982,0.7034302,0.70547014,0.33510998,0.037078165,0.1833475,0.34334376,0.11569977,0.03257958,0.116433635,0.2999763,0.21325807,0.14510763,0.28232008,0.002820656,0.3523217,0.46032482,0.081681564,0.13517152,0.08186866,0.15377262,0.2090234,0.42094773,1.3951229,0.15268031,0.5596372,0.21743892,0.48552927,1.1590599,0.038292013,0.6539026,0.2948958,0.079653636,0.30548283,0.03649225,0.08547031,0.10803222,0.5562898,0.061015874,0.43094,0.29281083,0.05864477,0.32242152,0.016298985,0.03953603,0.26255134,0.22757033,0.2753229,0.24002863,0.3040894,1.4466144,0.16515136,0.40746588,0.0022843967,0.64796203,0.05631763,0.2884857,0.2261393,0.0894229,0.26734704,0.1142743,0.11396665,0.04361507,0.6469854,0.7783142,0.45052475,0.009161877,0.033486955,0.29967198,0.14138432,0.021280596,0.4726527,0.3926136,1.1559772,0.36818776,0.094978645,0.36502713,0.10657213,0.3966353,0.33425993,0.3222324,0.00697112,1.0368009,0.10644584,0.95682615,0.07171287,0.2448506,0.14773296,1.4797882,0.04444936,0.030291185,1.4068449,0.20356221,0.16834927,0.004812733,0.3597867,0.050400157,0.13503225,0.028906962,0.09817233,0.16984846,0.1355327,0.2633919,0.7602717,0.1524162,0.028126756,0.244097,0.74039227,0.23540615,0.13705502,0.0069790604,0.5831939,0.053966504,0.14881025,0.049077664,0.26045594,0.42382026,0.0015732882,0.17251594,0.06364144,1.315903,0.055283666,0.001646622,0.9374344,0.4613855,0.32482544,0.041558344,0.13712724,0.32669404,0.251569,0.6329535,0.44498777,0.20471586,0.8284711,1.6421934,0.31104904,0.1332276,0.028112607,0.47261095,0.025596553,0.24346268,0.0070667313,0.17827435,0.1685497,0.010783142,0.06506767,0.17984536,0.1905776,0.16979004,0.052010328,0.14877759,0.082982495,0.05635341,1.5329208,0.07080951,0.031181678,0.21866843,0.27789325,0.085614875,0.2725865,0.69403476,0.025614342,0.04800835,0.14283524,0.45954046,0.07227851,0.13250716,0.20985278,0.50398654,0.018974725,0.373065,0.36896238,0.025024313,0.04312096,0.0,0.17199787,0.74584395,0.12952591,0.7537937,0.17073931,0.016564501,0.105854355,0.0068044704,0.01942407,0.86385375,0.008285585,0.0027319163,0.043268595,0.0119186,0.056397337,0.46416757,0.0,0.0,0.1995145,0.43298435,0.73363394,0.05133758,0.3032828,0.047920946,0.54308265,0.012142509,0.019085925,0.0012841771,0.020385116,0.34803036,0.47124082,0.12509713,0.049729712,0.17336951,0.6484007,0.26468816,0.016195487,0.14129058,0.17846084,0.135545,0.025210606,0.0,0.5152301,0.73018366,0.0034461946,1.0420836,0.018749697,1.4801403,0.15537407,0.0,0.4387618,0.1428599,0.1253576,0.064032726,2.5283816,0.19211756,0.081971206,0.05120649,0.17045793,0.13696362,0.029213196,0.69752806,0.18794267,0.08814381,1.7117392,0.3818989,0.3259817,0.5682121,0.581472,0.6299061,0.0024406763,0.4957514,0.18558109,0.013897988,0.23802713,0.40064,0.019996803,0.2378761,0.01013247,1.7009754,0.04203937,0.28097653,0.023177475,0.34281248,0.12960185,0.43317458,0.03967053,0.021528719,0.084268555,0.030451775,0.015784245,0.5739112,0.19791718,0.24390104,0.15559292,0.095723465,0.1823527,0.2088934,0.47203416,0.7055726,0.064389475,0.80910164,0.13429856,0.37329143,0.03006214,0.19358978,0.44526502,0.008174939,0.6075205,0.023693932,0.39384922,0.10914651,0.27969095,0.01685119,0.0008845761,0.119209535,0.11215763,0.5335175,0.4839693,0.010124004,0.008388013,0.035722524,0.96439373,0.31519789,3.3174243,0.3453875,0.69319427,0.9397327,0.3940513,0.0736251,0.05171932,0.10031622,0.025193742,0.07838815,0.026096502,0.15098879,0.6956455,0.3575534,0.49525094,0.05331681,0.2947564,0.09388171,0.19836773,0.096024215,0.6798291,0.09185938,0.061312616,0.071562275,0.08143663,0.013104244,0.40338367,0.67973894,0.12248342,0.048376102,0.19888858,0.5511788,0.08004708,1.2322398,0.26923913,0.9069049,0.123049386,0.3875058,0.26094905,0.5606418,0.23003244,1.3281757,0.38561228,0.84261405,0.30747372,0.107442625,0.06756571,0.7264768,0.38649917,0.4760123,0.0154755805,0.066055104,0.09318833,0.8501596,0.13746262,0.23914729,0.08884659,0.02607726,0.3169317,0.2140776,0.21551475,0.19100504,0.016567277,0.61813414,0.08851499,0.20953132,0.23375396,0.052359555,0.025517164,0.9331379,0.07759388,0.01074941,0.07495121,0.19707517,0.8507418,0.39219937,1.096495,0.6856713,0.028190061,0.19792457,0.445971,0.21036284,0.5748911,0.22904587,0.15811653,0.7353983,0.07938213,1.136257,0.094870076,1.0946664,0.1423937,0.026280629,0.28568557,0.99646676,0.34729102,0.0059196563,0.96274483,0.016495924,0.099075176,0.29201654,0.22174862,0.021698203,0.114412196,0.15124978,0.5883368,0.20188901,0.90627563,0.14914012,0.01566084,0.9970659,0.010999173,0.22347435,0.71679515,0.049956877,0.5115894,0.0089014135,0.07957138,0.10830621,0.20055142,0.6236471,0.07173244,0.14154391,0.19838126,0.017846128,0.070915245,0.1303751,0.122891136,0.11430396,0.4208331,0.73432857,0.20958428,0.16234891,0.0030402807,0.0030056331,0.2644591,0.08877646,0.14129932,0.141583,0.14143488,0.49894875,0.025882851,0.41329214,0.052369934,0.622169,0.095798135,0.21146321,0.6973796,0.2692921,0.65477306,0.14675699,0.021586696,0.79207224,0.08104416,0.019625103,0.23705539,0.27485424,0.18342231,0.48703903,0.6984878,0.5972374,0.0762372,0.0024250182,0.33681664,0.011838728,0.3363922,0.14661606,0.17729679,0.28781325,0.13380577,0.07010273,0.16743524,0.74030024,0.62898225,0.20407952,0.018714475,0.379568,0.66601807,0.28859645,0.8156665,0.3108885,0.9179855,0.11308046,0.06949458,0.026928196,0.017490732,0.03200128,0.42444292,0.012083939,0.17049067,0.13824171,0.2957678,0.6257926,0.018384147,0.058050063,0.071852565,0.31715918,0.09267966,0.2517493,0.029357228,0.09855042,0.50617623,0.4984025
